transcript,file_path
p_{i}=\frac{f_{i}}{\Sigma_{j=1}^{N}f_{j}},data/mathwriting-2024/train/ce04df53fd713fe3.inkml
\sigma=\frac{\Delta\rho\omega^{2}}{4}R^{3},data/mathwriting-2024/train/9b2973500105b840.inkml
f_{3dB}=\frac{1}{2\pi\hat{\tau_{1}}},data/mathwriting-2024/train/e668729578960bf6.inkml
|k|=\frac{|x^{\prime}\times x^{\prime\prime}|}{{|x^{\prime}|}^{3}},data/mathwriting-2024/train/95283f7a567d6854.inkml
\cap_{n\in Z}f^{n}(U)=\Omega(f),data/mathwriting-2024/train/c92e7fb6591fed0f.inkml
x^{*}=y^{*}=\frac{1}{3+\phi},data/mathwriting-2024/train/e5e8539583ff4b2d.inkml
\prod_{p\le x}p,data/mathwriting-2024/train/14675d6de52ba51f.inkml
\int_{-\infty}^{\infty}t^{k}\psi(t)dt\ne0,data/mathwriting-2024/train/45d02934d1b9ac56.inkml
\Theta^{c_{v}},data/mathwriting-2024/train/81080247c665f1b5.inkml
\eta=\frac{Z_{1}Z_{2}e^{2}}{4\pi\epsilon_{0}\hbar v},data/mathwriting-2024/train/186b9100f80e5096.inkml
\Delta_{\psi}\hat{l}_{z}\Delta_{\psi}\theta\ge\frac{\hbar}{2},data/mathwriting-2024/train/bd51476dbaa07c98.inkml
det|\frac{\partial x^{i}}{\partial X^{\alpha}}|\ne0,data/mathwriting-2024/train/1546a93f186f79f1.inkml
"(x_{n},0)>(0,1)",data/mathwriting-2024/train/632555b8297cb9dc.inkml
\hat{\theta}\in\Theta,data/mathwriting-2024/train/fbc14c672202c110.inkml
\tilde{\psi},data/mathwriting-2024/train/e7d3f129f339985f.inkml
\eta_{tot}<0.6,data/mathwriting-2024/train/607fc04c18520098.inkml
M:=R^{2}\backslash\{0\},data/mathwriting-2024/train/c0d0472f71ae9fb0.inkml
\tilde{\phi}\circ\omega_{G}=\omega_{H}\circ\phi,data/mathwriting-2024/train/14e6fbcab5ba4499.inkml
K=\int|\kappa|ds,data/mathwriting-2024/train/c845771c66e9e572.inkml
"|x-\frac{p}{q}|>\frac{c(x,\epsilon)}{q^{2+\epsilon}}",data/mathwriting-2024/train/90d80742f0f56924.inkml
\varphi=(1+\sqrt{5})/2,data/mathwriting-2024/train/fe9f73f07d8cf18b.inkml
\sqrt{(2\pi)^{N}|\Sigma|},data/mathwriting-2024/train/1191fb2713bfca70.inkml
\tilde{e}_{i}L\subset L,data/mathwriting-2024/train/fd676faba32f1cbb.inkml
\epsilon_{0}=\frac{1}{\mu_{0}c^{2}}=\frac{e^{2}}{2\alpha hc},data/mathwriting-2024/train/e54d994ea9a0a4b7.inkml
\Omega(x)=\frac{e^{-\frac{x^{1}}{1}}}{\sqrt{1\Lambda}},data/mathwriting-2024/train/215a3fc06e2bed6a.inkml
"\theta^{i}(v)=\langle e_{i},v\rangle",data/mathwriting-2024/train/103209d38d8ae845.inkml
x_{t}^{*}=P_{t}+\gamma.Y_{t},data/mathwriting-2024/train/e68222702c397dc4.inkml
T=\frac{\partial U}{\partial S},data/mathwriting-2024/train/62649f76635c2ec1.inkml
"p(n,t)=e^{-t}\frac{t^{n}}{n!}",data/mathwriting-2024/train/daf03313db82f25e.inkml
(\frac{\Delta}{\varpi}),data/mathwriting-2024/train/fa2ca30b8b5fc7ed.inkml
\vartheta=-\frac{log\frac{\phi_{\varsigma_{1}}}{\phi_{\varsigma_{2}}}}{log\frac{\varsigma_{1}}{\varsigma_{2}}},data/mathwriting-2024/train/a5c099cf77e32d82.inkml
D=\pm\prod_{j<k}(a_{j}-a_{k}),data/mathwriting-2024/train/4c2192282a645fd4.inkml
\int_{\mathbb{R}}f(x-y)g(y)dy,data/mathwriting-2024/train/d1049bfbfbc4b3bc.inkml
\int\frac{\delta Q}{T},data/mathwriting-2024/train/7132c1b2ec66eb59.inkml
\theta=sin^{-1}(\frac{\lambda\Delta\Phi}{2\pi d}),data/mathwriting-2024/train/08ca763743750e63.inkml
\nabla\overline{\phi}=\overline{D\phi},data/mathwriting-2024/train/2efe38fec52d3cfe.inkml
A(\rho):=\sum_{v\in V}\rho(v)^{2},data/mathwriting-2024/train/e970492a66663885.inkml
\Pi^{Z^{+}},data/mathwriting-2024/train/46e5f4a4d5ce9b59.inkml
\langle p\rangle_{S}=\frac{1}{2}(p+\overline{p}),data/mathwriting-2024/train/cfd74e73299da00d.inkml
det(U)=e^{i2\varphi},data/mathwriting-2024/train/40b1a4da7c3a27b9.inkml
A(a)\rightarrow A(\epsilon(A)),data/mathwriting-2024/train/2ba8a29ac6032f16.inkml
\frac{d}{d\tau}=\sum_{\alpha}t^{\alpha}\frac{\partial}{\partial x^{\alpha}},data/mathwriting-2024/train/d6010d8b3c9147f0.inkml
\Delta(\frac{1}{B})=\frac{2\pi e}{\hbar S},data/mathwriting-2024/train/fb44a666f12f44cd.inkml
X\backslash C\cup\{\omega\}\in\tau_{\omega X},data/mathwriting-2024/train/de601fe63a9a2f60.inkml
B^{0}\rightarrow\pi^{+}\pi^{-},data/mathwriting-2024/train/fec7e8e30514afc6.inkml
\Gamma=\Lambda^{T},data/mathwriting-2024/train/6d547c72e8624c55.inkml
\sqrt{\frac{\prod_{j}N_{j}!}{N!}},data/mathwriting-2024/train/032957a3cae70a12.inkml
u_{i-\frac{1}{2}}^{*},data/mathwriting-2024/train/d3aacd836eb41a69.inkml
\langle\overline{z}\rangle=e^{i\mu-\gamma},data/mathwriting-2024/train/71fea90d4694b530.inkml
(AB)^{+}\equiv B^{+}A^{+},data/mathwriting-2024/train/1e3bd6582024b69e.inkml
\vec{S}_{avg}=\frac{(\vec{S}\cdot\vec{J})}{J^{2}}\vec{J},data/mathwriting-2024/train/b3e7128e082537a4.inkml
\frac{1}{|a|}\hat{f}(\frac{\xi}{a}),data/mathwriting-2024/train/8c8351de499f8be1.inkml
var(\hat{A})\ge\frac{1}{I},data/mathwriting-2024/train/d24587a0883da69b.inkml
"(1/2,-p;3/2;x^{2})",data/mathwriting-2024/train/0daf520f380e4346.inkml
i\hbar\frac{d}{dt}|\psi\rangle=\hat{H}|\psi\rangle,data/mathwriting-2024/train/d31e104c746cc3a6.inkml
t\rightarrow t+t^{3}/t_{0}^{2},data/mathwriting-2024/train/e0c10c28baf33166.inkml
ln(F/K)/\sqrt{\tau},data/mathwriting-2024/train/2dbaacffbf55f8f3.inkml
"\xi(x,y,t)",data/mathwriting-2024/train/6024986da9873188.inkml
"S=ln\Omega_{E,l,N}",data/mathwriting-2024/train/bc963337b6cf9080.inkml
\delta(\theta)\simeq j\frac{cos\theta}{cos\theta_{0}},data/mathwriting-2024/train/f601bb2b12dfdd4c.inkml
\tilde{\delta}_{i},data/mathwriting-2024/train/6437d50770d3c89a.inkml
\sum_{n=1}^{\infty}(\zeta(2n)-1)=\frac{3}{4},data/mathwriting-2024/train/83d26f8a2eecbe79.inkml
J=\frac{3F}{4\pi}(\tau+\kappa),data/mathwriting-2024/train/4c17e5cd472b6d35.inkml
2V_{BE}\approx1.4,data/mathwriting-2024/train/f96c5c1ba8b48897.inkml
\vec{G}=\vec{Q}=\vec{k}_{f}-\vec{k}_{i},data/mathwriting-2024/train/07e68310ace99c87.inkml
a=\sqrt{\delta+\sqrt{\delta^{2}-\epsilon}},data/mathwriting-2024/train/f01565bff488db2c.inkml
"|g,n\rangle",data/mathwriting-2024/train/4ef47db11fc4b2b7.inkml
\langle\overline{\psi}\gamma_{0}\psi\rangle,data/mathwriting-2024/train/d43c9d8703f050de.inkml
\frac{1}{2}u\cdot\nabla u+\frac{1}{2}\nabla(uu),data/mathwriting-2024/train/3646d6915603ee0f.inkml
d=n\cdot p=\frac{p^{2}}{2\delta p},data/mathwriting-2024/train/23943ad76b9f35e2.inkml
C_{*}(\tilde{X}),data/mathwriting-2024/train/5fd3acf43cd962bb.inkml
\beta\equiv\frac{W_{r}}{U}|_{S=0},data/mathwriting-2024/train/a22618257073200a.inkml
\frac{\vec{F}}{V}=-\vec{\nabla}P,data/mathwriting-2024/train/f29381978f46ddc6.inkml
x_{\pm}=-\frac{5}{4}\pm\frac{3}{4}\sqrt{\frac{35}{3}},data/mathwriting-2024/train/602fea69e6137086.inkml
"\frac{1}{(-x,-qx^{-1};q)_{\infty}}",data/mathwriting-2024/train/0a416612bdd8f5fc.inkml
x\notin P,data/mathwriting-2024/train/45b3a18399c985d2.inkml
6\sqrt{2}\approx8.49,data/mathwriting-2024/train/aaa152a67ff1e6eb.inkml
d_{\zeta^{\eta}},data/mathwriting-2024/train/8d4733c9e26b0fc0.inkml
P-P_{-1}\approx\pi,data/mathwriting-2024/train/b3553ee9b20086a8.inkml
(\sqrt{\pi}/2)\langle v\rangle=v_{p},data/mathwriting-2024/train/0e616d721a7fa2bb.inkml
\sigma=\sigma_{\mu}^{i}dx^{\mu}\otimes\partial_{i}(5),data/mathwriting-2024/train/613fcdedb964572d.inkml
"\rho\ge0,\rho+p\ge0",data/mathwriting-2024/train/e98cb1ae35820cc3.inkml
\frac{\frac{24*(\begin{matrix}29\\ 5\end{matrix})}{5!}-\frac{20*(\begin{matrix}28\\ 4\end{matrix})}{4!}}{(\begin{matrix}32\\ 8\end{matrix})},data/mathwriting-2024/train/1fe35dc434745a55.inkml
\tilde{\chi},data/mathwriting-2024/train/075e16291a8f020b.inkml
A=\sum_{r=0}^{n}\langle A\rangle_{r},data/mathwriting-2024/train/9f1ec020635f7b7d.inkml
\{a^{n}b^{n}c^{n}d^{n}:n\ge0\},data/mathwriting-2024/train/be208388e8af380d.inkml
"||Tf||_{q,w}\le C||f||_{p}",data/mathwriting-2024/train/9aec1243ba09250a.inkml
\frac{\partial h}{\partial t}=\alpha\nabla^{2}h-G,data/mathwriting-2024/train/76b24fefe68acc9d.inkml
L=-\frac{n_{*}^{3}}{\chi\frac{g}{\overline{\omega_{p}}}\overline{q^{\prime}\omega_{p}^{\prime}}},data/mathwriting-2024/train/3ed55d93c97eabe6.inkml
J=(\begin{matrix}0&I\\ -I&0\end{matrix}),data/mathwriting-2024/train/0ac55d23f101674d.inkml
\delta\int d\tau=0,data/mathwriting-2024/train/772299490a846bec.inkml
\frac{\partial\xi}{\partial x}>0,data/mathwriting-2024/train/b05b78e9ca1f9093.inkml
Z_{p_{i}},data/mathwriting-2024/train/c5802044ec5bdb87.inkml
\prod_{x}x=C\Gamma(x),data/mathwriting-2024/train/8dfa791dcd5258b9.inkml
\psi^{\prime}=1-J(\phi^{\prime}),data/mathwriting-2024/train/7eb3469a5b632a2e.inkml
"\forall k\in S,M_{i,k}=0",data/mathwriting-2024/train/fbfe992f528d38ac.inkml
\emptyset\notin P,data/mathwriting-2024/train/486d4a00ee1a3339.inkml
\dot{V}(t)=\frac{dV}{dt}|_{t},data/mathwriting-2024/train/127085c5d6407670.inkml
cosk_{n}(K):=i^{!}i_{*}K,data/mathwriting-2024/train/18995eb32c27d620.inkml
S(A)=\frac{1}{2}(A-A^{\dagger}),data/mathwriting-2024/train/0cc2886c73a05483.inkml
"\eta_{n}^{N}=\frac{1}{N}\sum_{j=1}^{N}\delta_{\xi_{n}^{(N,i)}}",data/mathwriting-2024/train/bcd6cf872ddee749.inkml
\hat{\xi},data/mathwriting-2024/train/1ba8f2d5e223561b.inkml
"Nat(h^{A},F)\cong F(A)",data/mathwriting-2024/train/da0d95596e1ffba8.inkml
6^{6^{6^{\aleph_{0}}}},data/mathwriting-2024/train/1160265b3ede38bf.inkml
"|\psi,t\rangle=U(t)|\psi,0\rangle",data/mathwriting-2024/train/91dba472d8df7f41.inkml
B=\frac{1}{c}\oint\frac{Idl\times\hat{r}}{r^{2}},data/mathwriting-2024/train/fa3b582e93546139.inkml
W_{\alpha}\equiv\overline{D}^{2}D_{\alpha}V,data/mathwriting-2024/train/a544814c85db10c9.inkml
M\ge\sqrt{\frac{m-d}{d(m-1)}},data/mathwriting-2024/train/cc51dfaf6c2750bc.inkml
\frac{\partial\Phi(n)}{\partial n}=0,data/mathwriting-2024/train/342f601c4fc1db25.inkml
0\le N<(\begin{matrix}n\\ k\end{matrix}),data/mathwriting-2024/train/70ba63c892fe7f08.inkml
1Gy=1\frac{J}{kg}=1\frac{m^{2}}{s^{2}},data/mathwriting-2024/train/562561bd860c9f4b.inkml
"y=ce^{\frac{1}{2}x^{2}},c\in\mathbb{R}",data/mathwriting-2024/train/aa258abf9c559bf5.inkml
1+\sqrt{366}\approx20.13,data/mathwriting-2024/train/6b3235258ee39d7e.inkml
(\cup A)\cap(\cup B)\ne\emptyset,data/mathwriting-2024/train/076e7b58bfaba0f1.inkml
\sum_{n=0}^{\infty}a_{n}e^{-ny}\sim\frac{1}{y},data/mathwriting-2024/train/974753daf8e13001.inkml
\zeta<1/\sqrt{2},data/mathwriting-2024/train/e9e75e217c2f5956.inkml
V_{2n}=\frac{\pi^{n}}{n!},data/mathwriting-2024/train/64b784941a45604e.inkml
\tilde{E}_{i}^{a}\mapsto\tilde{E}_{i}^{a}/\beta,data/mathwriting-2024/train/62cad77141b99960.inkml
a\notin A,data/mathwriting-2024/train/1bb541aa98d84bcf.inkml
\gamma_{h}\equiv\frac{5}{\sqrt{5-\frac{v_{h}+v_{h}}{c^{2}}}},data/mathwriting-2024/train/40f6ee8fb376f323.inkml
S=\frac{c^{3}kA}{4\hbar G},data/mathwriting-2024/train/c7290335b2422dbb.inkml
\tilde{\eta}=\frac{\eta}{h},data/mathwriting-2024/train/39cd2558287e3b17.inkml
1\le\sum_{k=1}^{\infty}\lambda(V_{k})\le3,data/mathwriting-2024/train/37a9415f9740a3a9.inkml
"|\psi(x,y)|^{2}",data/mathwriting-2024/train/e0d9f135332a4e7e.inkml
\Sigma=O(\sqrt{N}logN),data/mathwriting-2024/train/df712644729e1eb1.inkml
"\langle i,c\rangle",data/mathwriting-2024/train/6f4256b636858f9d.inkml
2^{d}=O(n^{\lfloor l/2\rfloor}),data/mathwriting-2024/train/56663964f6289608.inkml
g_{th}=\frac{\alpha_{wg}+\alpha_{mirr}}{\Gamma},data/mathwriting-2024/train/b542ebdc4f01d408.inkml
\nabla\cdot J=-\frac{\partial\rho}{\partial t},data/mathwriting-2024/train/d786d8816a6a2abf.inkml
"[J_{a},J_{b}]=i\epsilon_{abc}J_{c}",data/mathwriting-2024/train/34b36648fe3a23df.inkml
k\ge1-(1-r)m,data/mathwriting-2024/train/db22a5ec4acd928b.inkml
\forall i\sum_{j=1}^{N}\mu_{ij}\le1,data/mathwriting-2024/train/091ba6f2b8460824.inkml
e^{-a/365}\approx1-\frac{a}{365},data/mathwriting-2024/train/8c5aae2571df7236.inkml
\phi(h)=\frac{e^{\cdot\frac{h^{2}}{2}}}{\sqrt{2\Pi}},data/mathwriting-2024/train/aea1b2e05ddce097.inkml
\Xi(x)=\frac{e^{\cdot\frac{x^{5}}{5}}}{\sqrt{5\pi}},data/mathwriting-2024/train/b15eedfbb4fee508.inkml
k^{a}\partial_{a}=\frac{\partial}{\partial t}+\Omega\frac{\partial}{\partial\phi},data/mathwriting-2024/train/f0255faa4a950080.inkml
\upsilon_{c}=\frac{8}{\sqrt{L_{\frac{8}{0}}C_{\frac{8}{0}}}},data/mathwriting-2024/train/a50a945d9fb3120d.inkml
r=\frac{n^{2}\hbar^{2}4\pi\epsilon_{0}}{m_{e}Ze^{2}},data/mathwriting-2024/train/9b069e4b45598710.inkml
\nabla(z)=2z^{2}+1,data/mathwriting-2024/train/ee260b4ad8962bda.inkml
\Delta x\equiv|x_{c}-x_{0}|,data/mathwriting-2024/train/e908443962e66c05.inkml
\mathbb{L},data/mathwriting-2024/train/3e2f4f386fc7164e.inkml
u=\frac{\partial\psi}{\partial y},data/mathwriting-2024/train/7723459872c30666.inkml
"[\hat{I}_{3},\hat{V}_{\pm}]=\pm\frac{1}{2}\hat{V_{\pm}}",data/mathwriting-2024/train/ea74b8de71038e83.inkml
\varphi\wedge\psi,data/mathwriting-2024/train/c6d81eb151a7f8c5.inkml
"P^{0}=w,\vec{P}=\vec{0}",data/mathwriting-2024/train/5f221412b0073511.inkml
"x=(U,V,T(\vec{r}))",data/mathwriting-2024/train/f89e292cbd155183.inkml
Z\oplus Z_{2}+Z,data/mathwriting-2024/train/e97ecf9b986ef394.inkml
"f_{n}=n\chi_{[0,\frac{1}{n}]}",data/mathwriting-2024/train/ee3f21dd200d31d8.inkml
k_{\tau}^{\psi},data/mathwriting-2024/train/e374536db538ce6a.inkml
\exists w(y\ne w),data/mathwriting-2024/train/2ac5c84188e33cce.inkml
\rho(x)=\frac{e^{+\frac{x^{3}}{3}}}{\sqrt{3\xi}},data/mathwriting-2024/train/c708cba169ca180d.inkml
\varphi\wedge\psi,data/mathwriting-2024/train/52268e171c9cdf44.inkml
\sqrt{\Phi},data/mathwriting-2024/train/a2e380c8844bd83b.inkml
\frac{\varphi(n)}{n},data/mathwriting-2024/train/4f3af2d85fec712d.inkml
"(\pm\phi,-\frac{\phi+2}{\sqrt{3}},\frac{2\phi}{\sqrt{3}})",data/mathwriting-2024/train/f922af6e8cdcde0c.inkml
\theta_{n}(t)=-\frac{1}{\hbar}\int_{0}^{t}E_{n}(t^{\prime})dt^{\prime},data/mathwriting-2024/train/1b5e97f214776fcb.inkml
\Gamma_{\beta+1}[0]=\Gamma_{\beta}+1,data/mathwriting-2024/train/919c051b032fc951.inkml
"d(x,y)\ge0",data/mathwriting-2024/train/7a5141e2af910e08.inkml
S_{k}=(\begin{matrix}m\\ k\end{matrix})\frac{(m-k)!}{m!}=\frac{1}{k!},data/mathwriting-2024/train/3d8d2425825b246c.inkml
y=\pm\sqrt{3},data/mathwriting-2024/train/3062092249f7fc3e.inkml
\hat{H}_{R}=-\Omega\cdot(\hat{r}\times\hat{p}),data/mathwriting-2024/train/46658ac65241327f.inkml
C=\frac{U\times\dot{V}}{P},data/mathwriting-2024/train/d1253730d848c291.inkml
"\notin\{0,\pm1\}",data/mathwriting-2024/train/908a08d1fb6a4bff.inkml
\hat{f}=e^{-\pi\xi^{2}},data/mathwriting-2024/train/846e9f24bf6b2b42.inkml
M^{n}\subset R^{\frac{n(n+1)}{2}},data/mathwriting-2024/train/ac153d3d207f217e.inkml
A_{f}\equiv\frac{U}{S},data/mathwriting-2024/train/78a77c614c8403ff.inkml
N\equiv\sqrt{-\frac{g}{\rho}\frac{d\rho}{dz}},data/mathwriting-2024/train/5e786858c12d3a74.inkml
\sqrt{\Pi},data/mathwriting-2024/train/e041b2227c5e2204.inkml
J^{(\zeta_{9})},data/mathwriting-2024/train/f63b157995b230e0.inkml
\int_{\mathbb{R}}f(x-y)g(y)dy,data/mathwriting-2024/train/3c1020dde873873f.inkml
"\frac{\Gamma\vdash A[t/x],\Delta}{\Gamma\vdash\exists xA,\Delta}(\exists R)",data/mathwriting-2024/train/8d71f55f1e85b7d0.inkml
\frac{\partial\eta}{\partial t}=w^{\prime}(0),data/mathwriting-2024/train/a64539adf37eb164.inkml
0=\frac{\dot{Q}_{L}}{T_{L}}-\frac{\dot{Q}_{L}}{T_{a}}+\dot{S}_{i},data/mathwriting-2024/train/df178abb486a74c4.inkml
\frac{dx}{dt}=\dot{x},data/mathwriting-2024/train/4b63e6ba04700565.inkml
j^{(\frac{\kappa}{\varpi})[1-\sqrt{1-\frac{0\varpi^{0}t}{\kappa}}]},data/mathwriting-2024/train/8eb471d28cb4b4fe.inkml
\hat{\varphi}=g^{2}\hat{a}^{\dagger}\hat{a}+\delta^{2}/4,data/mathwriting-2024/train/4c3aeb9d9cefcbd9.inkml
x_{1}\approx-\frac{b}{a},data/mathwriting-2024/train/2f80e62e07c2e2f6.inkml
g^{\prime}(\xi)=e^{\sigma(\xi)}g(\xi),data/mathwriting-2024/train/5d43bdc738bb5f74.inkml
"\hat{y}(\xi,f)=0",data/mathwriting-2024/train/9b76b59889325f9f.inkml
\Delta p_{0}=\frac{p_{01}-p_{02}}{d\dot{m}},data/mathwriting-2024/train/51d41cb87e5df83b.inkml
\frac{d\Phi_{B}}{dt}=-EMF,data/mathwriting-2024/train/13b49db2a4d89ef5.inkml
\Phi(\Psi_{\epsilon}(\tilde{x})),data/mathwriting-2024/train/672c6f9a14600d66.inkml
B=\frac{\hbar^{2}}{2\mu R_{0}^{2}},data/mathwriting-2024/train/cc45b23d40b2198e.inkml
r\approx a(1-e)\sqrt[3]{\frac{m}{3M}},data/mathwriting-2024/train/dc146be049fa7c74.inkml
\pm\frac{\sqrt{1+tan^{2}\theta}}{tan\theta},data/mathwriting-2024/train/45cc04d554cd769e.inkml
\phi(h)=\frac{e^{\cdot\frac{h^{2}}{2}}}{\sqrt{2\Pi}},data/mathwriting-2024/train/71d098d6261b9a17.inkml
S\equiv\frac{\overline{D}}{\sigma_{D}},data/mathwriting-2024/train/a915f953ce91ec54.inkml
\varphi\vdash\neg\psi,data/mathwriting-2024/train/955e66c1c49366c0.inkml
u\notin\Phi(V),data/mathwriting-2024/train/3e6e775123606738.inkml
\Psi_{\theta}^{g},data/mathwriting-2024/train/db18a0b4ff8520bc.inkml
\Gamma(\theta),data/mathwriting-2024/train/c748e788700d8ce7.inkml
\tau_{\eta}=(\frac{\nu}{\epsilon})^{1/2},data/mathwriting-2024/train/13340c336bc616e5.inkml
h_{t+1}=f(h_{t})\oplus h_{t},data/mathwriting-2024/train/bb4be9b6fece5465.inkml
o^{-\frac{1}{3}(\frac{log\frac{x}{x_{6}}}{log\varpi})^{3}},data/mathwriting-2024/train/01ceaec12958393a.inkml
"h(f)=\Lambda(f,h^{\prime}(f))",data/mathwriting-2024/train/f635ebcc96c40129.inkml
f_{k-1}(x)\ne0,data/mathwriting-2024/train/b6e753cade9e8def.inkml
\psi(X^{\top}X)^{-1},data/mathwriting-2024/train/0dfe2c4df827afad.inkml
\frac{1}{\sigma}\varphi(\frac{x-\mu}{\sigma}),data/mathwriting-2024/train/0ad644f670dc97a9.inkml
\oint_{C}\frac{1}{z}dz,data/mathwriting-2024/train/9c5f5aea8bed7896.inkml
\tilde{V}=\bigcup_{K}(V^{*})^{K},data/mathwriting-2024/train/06ec0b1139812cf0.inkml
\eta=\int_{0}^{t}\frac{dt^{\prime}}{a(t^{\prime})},data/mathwriting-2024/train/404c890b29f3c69c.inkml
v\propto\sqrt{E/\rho},data/mathwriting-2024/train/d29a0113e435d5ab.inkml
1+\sqrt{366}\approx20.13,data/mathwriting-2024/train/592bb47ea7fbb315.inkml
(1+2/e)\approx1.736,data/mathwriting-2024/train/81789bbde8f9d9d0.inkml
(x!\approx x^{x}e^{-x}\sqrt{2\pi x}),data/mathwriting-2024/train/940e97062876007f.inkml
x\approx\sqrt{\frac{y}{lnn}},data/mathwriting-2024/train/8893979a00a17066.inkml
g(E)=\frac{g_{v}m^{*}}{\pi\hbar^{2}},data/mathwriting-2024/train/a18cc804fc8c137c.inkml
\forall r=1...m,data/mathwriting-2024/train/1815500bb361101e.inkml
A\ominus B=\bigcap_{b\in B}A_{-b},data/mathwriting-2024/train/85f7ca3f4bbddeb5.inkml
s^{2}\sim\frac{\sigma^{2}}{n-p}\cdot\chi_{n-p}^{2},data/mathwriting-2024/train/e22f351fe7182287.inkml
\langle e^{ix}|e^{ix}\rangle=e^{0}=1,data/mathwriting-2024/train/4ebbb8212200ca5c.inkml
\sqrt[3]{2\pm11i}=x+yi,data/mathwriting-2024/train/08deb2074e9e7978.inkml
\xi=\{\begin{matrix}0\\ v\end{matrix}\},data/mathwriting-2024/train/91dc71e4d2cd455b.inkml
i\frac{\partial}{\partial t}\psi_{t}=-\frac{\nabla^{2}}{2}\psi_{t},data/mathwriting-2024/train/8ba2cb5c9706ee83.inkml
\overline{\psi}\mapsto\overline{\psi}e^{-i\Lambda},data/mathwriting-2024/train/62c2dfccb209ef34.inkml
B(t)\approx\frac{\sigma_{\epsilon}^{2}}{1-\varphi^{2}}\varphi^{|t|},data/mathwriting-2024/train/05cbf4dad7268b07.inkml
f:z\mapsto z-\frac{g(z)}{g^{\prime}(z)},data/mathwriting-2024/train/10fc1a3e0622b065.inkml
\epsilon_{0}=\Theta^{\Theta^{\Theta^{+^{+^{+}}}}},data/mathwriting-2024/train/c82f34f40e10a3c9.inkml
m\ge\frac{4n}{logn},data/mathwriting-2024/train/f240da4685c1d5a6.inkml
\mathbb{I},data/mathwriting-2024/train/a3ccd34782831690.inkml
\langle r|\hat{T}(-x)=\langle r+x|,data/mathwriting-2024/train/9d990e62e07108cb.inkml
\forall i\in\overline{n}\backslash\{0\}(i|m),data/mathwriting-2024/train/2ee6d6195a9d301a.inkml
C^{\varphi_{\mu}},data/mathwriting-2024/train/c6039df83f2fbd32.inkml
"c_{1},c_{2}\in\Sigma^{n}",data/mathwriting-2024/train/4b5b215dbb6cc149.inkml
"\hat{A}_{n,\alpha}^{\dagger}",data/mathwriting-2024/train/ef4085398ee336b5.inkml
\frac{1}{4}+n:n\in\mathbb{Z},data/mathwriting-2024/train/e91545cb243edcaf.inkml
\kappa=1/\sqrt{2},data/mathwriting-2024/train/2c27402a9aefc5c2.inkml
\approx\frac{1}{n!},data/mathwriting-2024/train/a251670231868a77.inkml
"\{4,5\}^{2^{2^{\aleph_{4}}}}",data/mathwriting-2024/train/41f85d5be05dbda0.inkml
8!=40320,data/mathwriting-2024/train/bdef3dd5f7c9dd5f.inkml
\hat{f}=e^{-\pi\xi^{2}},data/mathwriting-2024/train/5553b466abd029b8.inkml
P[T\ge t]=e^{\frac{-t}{h}},data/mathwriting-2024/train/b62c1c1de1a1766c.inkml
1:\sqrt{\varphi}:\varphi,data/mathwriting-2024/train/c35e669d0b587b78.inkml
"H_{\tau_{\Phi,\epsilon}}(Z)",data/mathwriting-2024/train/0b0f698e0de9d669.inkml
L=-\frac{n_{*}^{3}}{\chi\frac{g}{\overline{\omega_{p}}}\overline{q^{\prime}\omega_{p}^{\prime}}},data/mathwriting-2024/train/2fc693a6782639f0.inkml
0=\frac{\dot{Q}_{L}}{T_{L}}-\frac{\dot{Q}_{a}}{T_{a}}+\dot{S}_{i},data/mathwriting-2024/train/c49718b536f46876.inkml
"Spin(12,\mathbb{C})",data/mathwriting-2024/train/5ca94ba6326f3629.inkml
R_{U}\in R_{U}\iff R_{U}\notin R_{U},data/mathwriting-2024/train/ac2c54e2dd684cd2.inkml
v\sim\sqrt{\frac{kT}{m}},data/mathwriting-2024/train/1edab4552cabea64.inkml
\frac{d}{dt}(\frac{\partial L}{\partial\dot{q}})=\frac{\partial L}{\partial q},data/mathwriting-2024/train/87fc42feec5c46ef.inkml
\tilde{\Gamma},data/mathwriting-2024/train/a0e91f7980677e5f.inkml
\frac{dV}{dx_{3}}=\int_{V}\nabla\cdot vdV,data/mathwriting-2024/train/f4a5fa3e477538e0.inkml
P\underline{\vee}Q,data/mathwriting-2024/train/8383b3f3a3e35b77.inkml
\sigma(V_{R})\subset V_{R},data/mathwriting-2024/train/665533f690b7ce3b.inkml
|\beta R|\le2^{2^{\aleph_{0}}}=2^{|R|},data/mathwriting-2024/train/d611455d0402c495.inkml
"\chi_{r,n}=(\begin{matrix}\lfloor\frac{n}{2}\rfloor\\ \lfloor\frac{r}{2}\rfloor\end{matrix})",data/mathwriting-2024/train/d1c750cb955302c9.inkml
\nabla\cdot(\nabla\times F)=0,data/mathwriting-2024/train/494fe8c7f5e839d7.inkml
\langle\hat{T}\rangle,data/mathwriting-2024/train/545125a5143fc065.inkml
"\langle\cdot,\cdot\rangle:X^{*}\times X\rightarrow R",data/mathwriting-2024/train/977ad6d6c41ca68b.inkml
\frac{\Gamma_{n}}{\delta x_{PN}}A_{n},data/mathwriting-2024/train/50d9b960bf07494f.inkml
\Omega,data/mathwriting-2024/train/6bd1ee3893646a1f.inkml
"L_{n}(\xi)=R_{n}(\xi,\xi)",data/mathwriting-2024/train/9f855e55a5c20ab5.inkml
